-1.685 	1.47059 	1.24449e-09 	0
-1.675 	1.47059 	1.29175e-09 	0
-1.665 	1.47059 	1.29664e-09 	0
-1.655 	1.47059 	1.25724e-09 	0
-1.645 	1.47059 	1.17035e-09 	0
-1.635 	1.47059 	1.03803e-09 	0
-1.625 	1.47059 	8.63932e-10 	0
-1.615 	1.47059 	6.53525e-10 	0
-1.605 	1.47059 	4.20379e-10 	0
-1.595 	1.47059 	1.77796e-10 	0
-1.585 	1.47059 	-6.60753e-11 	0
-1.575 	1.47059 	-2.94558e-10 	0
-1.565 	1.47059 	-4.96406e-10 	0
-1.555 	1.47059 	-6.72006e-10 	0
-1.545 	1.47059 	-8.06363e-10 	0
-1.535 	1.47059 	-8.75744e-10 	0
-1.525 	1.47059 	-8.80949e-10 	0
-1.515 	1.47059 	-8.54095e-10 	0
-1.505 	1.47059 	-7.69151e-10 	0
-1.495 	1.47059 	-6.2591e-10 	0
-1.485 	1.47059 	-4.37499e-10 	0
-1.475 	1.47059 	-2.24883e-10 	0
-1.465 	1.47059 	-7.69868e-12 	0
-1.455 	1.47059 	1.93252e-10 	0
-1.445 	1.47059 	3.56242e-10 	0
-1.435 	1.47059 	4.56282e-10 	0
-1.425 	1.47059 	4.69771e-10 	0
-1.415 	1.47059 	3.75416e-10 	0
-1.405 	1.47059 	1.78236e-10 	0
-1.395 	1.47059 	-1.23414e-10 	0
-1.385 	1.47059 	-5.19914e-10 	0
-1.375 	1.47059 	-1.02721e-09 	0
-1.365 	1.47059 	-1.61294e-09 	0
-1.355 	1.47059 	-2.26727e-09 	0
-1.345 	1.47059 	-2.95043e-09 	0
-1.335 	1.47059 	-3.64181e-09 	0
-1.325 	1.47059 	-4.28924e-09 	0
-1.315 	1.47059 	-4.87757e-09 	0
-1.305 	1.47059 	-5.37554e-09 	0
-1.295 	1.47059 	-5.78407e-09 	0
-1.285 	1.47059 	-6.07474e-09 	0
-1.275 	1.47059 	-6.25013e-09 	0
-1.265 	1.47059 	-6.28638e-09 	0
-1.255 	1.47059 	-6.17168e-09 	0
-1.245 	1.47059 	-5.89691e-09 	0
-1.235 	1.47059 	-5.46049e-09 	0
-1.225 	1.47059 	-4.85809e-09 	0
-1.215 	1.47059 	-4.12832e-09 	0
-1.205 	1.47059 	-3.32562e-09 	0
-1.195 	1.47059 	-2.48917e-09 	0
-1.185 	1.47059 	-1.68629e-09 	0
-1.175 	1.47059 	-9.67231e-10 	0
-1.165 	1.47059 	-4.15512e-10 	0
-1.155 	1.47059 	-7.93384e-11 	0
-1.145 	1.47059 	3.22459e-11 	0
-1.135 	1.47059 	-1.03394e-10 	0
-1.125 	1.47059 	-4.41669e-10 	0
-1.115 	1.47059 	-1.0236e-09 	0
-1.105 	1.47059 	-1.78262e-09 	0
-1.095 	1.47059 	-2.70834e-09 	0
-1.085 	1.47059 	-3.75481e-09 	0
-1.075 	1.47059 	-4.87436e-09 	0
-1.065 	1.47059 	-5.97046e-09 	0
-1.055 	1.47059 	-7.02202e-09 	0
-1.045 	1.47059 	-7.92708e-09 	0
-1.035 	1.47059 	-8.67434e-09 	0
-1.025 	1.47059 	-9.24541e-09 	0
-1.015 	1.47059 	-9.69458e-09 	0
-1.005 	1.47059 	-9.83764e-09 	0
-0.995 	1.47059 	-9.61663e-09 	0
-0.985 	1.47059 	-9.0026e-09 	0
-0.975 	1.47059 	-7.98708e-09 	0
-0.965 	1.47059 	-6.63689e-09 	0
-0.955 	1.47059 	-5.02367e-09 	0
-0.945 	1.47059 	-3.19238e-09 	0
-0.935 	1.47059 	-1.17777e-09 	0
-0.925 	1.47059 	9.15515e-10 	0
-0.915 	1.47059 	2.98279e-09 	0
-0.905 	1.47059 	4.88708e-09 	0
-0.895 	1.47059 	6.52417e-09 	0
-0.885 	1.47059 	7.70509e-09 	0
-0.875 	1.47059 	8.33972e-09 	0
-0.865 	1.47059 	8.44241e-09 	0
-0.855 	1.47059 	8.15392e-09 	0
-0.845 	1.47059 	7.61371e-09 	0
-0.835 	1.47059 	6.88201e-09 	0
-0.825 	1.47059 	5.88156e-09 	0
-0.815 	1.47059 	4.56723e-09 	0
-0.805 	1.47059 	3.06135e-09 	0
-0.795 	1.47059 	1.57147e-09 	0
-0.785 	1.47059 	3.54717e-10 	0
-0.775 	1.47059 	-4.3274e-10 	0
-0.765 	1.47059 	-8.32118e-10 	0
-0.755 	1.47059 	-8.92471e-10 	0
-0.745 	1.47059 	-7.33941e-10 	0
-0.735 	1.47059 	-2.67331e-10 	0
-0.725 	1.47059 	5.89233e-10 	0
-0.715 	1.47059 	2.00585e-09 	0
-0.705 	1.47059 	3.88135e-09 	0
-0.695 	1.47059 	5.97603e-09 	0
-0.685 	1.47059 	7.9062e-09 	0
-0.675 	1.47059 	9.47523e-09 	0
-0.665 	1.47059 	1.07306e-08 	0
-0.655 	1.47059 	1.19183e-08 	0
-0.645 	1.47059 	1.31893e-08 	0
-0.635 	1.47059 	1.45028e-08 	0
-0.625 	1.47059 	1.53947e-08 	0
-0.615 	1.47059 	1.53453e-08 	0
-0.605 	1.47059 	1.42317e-08 	0
-0.595 	1.47059 	1.23521e-08 	0
-0.585 	1.47059 	1.02714e-08 	0
-0.575 	1.47059 	8.31026e-09 	0
-0.565 	1.47059 	6.40187e-09 	0
-0.555 	1.47059 	4.04099e-09 	0
-0.545 	1.47059 	9.22637e-10 	0
-0.535 	1.47059 	-2.81433e-09 	0
-0.525 	1.47059 	-6.40631e-09 	0
-0.515 	1.47059 	-9.05149e-09 	0
-0.505 	1.47059 	-1.02998e-08 	0
-0.495 	1.47059 	-1.05359e-08 	0
-0.485 	1.47059 	-1.05419e-08 	0
-0.475 	1.47059 	-1.09799e-08 	0
-0.465 	1.47059 	-1.16905e-08 	0
-0.455 	1.47059 	-1.18038e-08 	0
-0.445 	1.47059 	-1.05719e-08 	0
-0.435 	1.47059 	-7.79638e-09 	0
-0.425 	1.47059 	-4.47665e-09 	0
-0.415 	1.47059 	-2.0333e-09 	0
-0.405 	1.47059 	-1.29023e-09 	0
-0.395 	1.47059 	-1.76243e-09 	0
-0.385 	1.47059 	-2.14047e-09 	0
-0.375 	1.47059 	-1.22368e-09 	0
-0.365 	1.47059 	8.6331e-10 	0
-0.355 	1.47059 	2.85278e-09 	0
-0.345 	1.47059 	3.06677e-09 	0
-0.335 	1.47059 	8.89662e-10 	0
-0.325 	1.47059 	-2.62909e-09 	0
-0.315 	1.47059 	-5.48736e-09 	0
-0.305 	1.47059 	-6.0958e-09 	0
-0.295 	1.47059 	-4.86968e-09 	0
-0.285 	1.47059 	-3.76246e-09 	0
-0.275 	1.47059 	-4.79375e-09 	0
-0.265 	1.47059 	-8.29494e-09 	0
-0.255 	1.47059 	-1.23089e-08 	0
-0.245 	1.47059 	-1.42291e-08 	0
-0.235 	1.47059 	-1.2554e-08 	0
-0.225 	1.47059 	-8.41839e-09 	0
-0.215 	1.47059 	-4.84746e-09 	0
-0.205 	1.47059 	-4.33153e-09 	0
-0.195 	1.47059 	-6.63828e-09 	0
-0.185 	1.47059 	-8.91036e-09 	0
-0.175 	1.47059 	-7.85618e-09 	0
-0.165 	1.47059 	-2.39885e-09 	0
-0.155 	1.47059 	5.16115e-09 	0
-0.145 	1.47059 	1.05606e-08 	0
-0.135 	1.47059 	1.09567e-08 	0
-0.125 	1.47059 	7.11611e-09 	0
-0.115 	1.47059 	3.07788e-09 	0
-0.105 	1.47059 	2.87333e-09 	0
-0.095 	1.47059 	7.41509e-09 	0
-0.085 	1.47059 	1.33554e-08 	0
-0.075 	1.47059 	1.58342e-08 	0
-0.065 	1.47059 	1.21563e-08 	0
-0.055 	1.47059 	4.56053e-09 	0
-0.045 	1.47059 	-1.77396e-09 	0
-0.035 	1.47059 	-2.28536e-09 	0
-0.025 	1.47059 	2.92502e-09 	0
-0.015 	1.47059 	9.20333e-09 	0
-0.005 	1.47059 	1.08294e-08 	0
0.005 	1.47059 	5.73832e-09 	0
0.015 	1.47059 	-2.64446e-09 	0
0.025 	1.47059 	-8.13253e-09 	0
0.035 	1.47059 	-6.06302e-09 	0
0.045 	1.47059 	2.16384e-09 	0
0.055 	1.47059 	1.02868e-08 	0
0.065 	1.47059 	1.17352e-08 	0
0.075 	1.47059 	4.58755e-09 	0
0.085 	1.47059 	-5.50957e-09 	0
0.095 	1.47059 	-1.07848e-08 	0
0.105 	1.47059 	-7.15366e-09 	0
0.115 	1.47059 	3.30433e-09 	0
0.125 	1.47059 	1.22341e-08 	0
0.135 	1.47059 	1.27966e-08 	0
0.145 	1.47059 	4.66854e-09 	0
0.155 	1.47059 	-5.95672e-09 	0
0.165 	1.47059 	-1.11306e-08 	0
0.175 	1.47059 	-6.83784e-09 	0
0.185 	1.47059 	2.91706e-09 	0
0.195 	1.47059 	9.92155e-09 	0
0.205 	1.47059 	7.42793e-09 	0
0.215 	1.47059 	-3.63527e-09 	0
0.225 	1.47059 	-1.55251e-08 	0
0.235 	1.47059 	-1.95394e-08 	0
0.245 	1.47059 	-1.28852e-08 	0
0.255 	1.47059 	-8.67989e-10 	0
0.265 	1.47059 	6.96055e-09 	0
0.275 	1.47059 	4.04072e-09 	0
0.285 	1.47059 	-7.25598e-09 	0
0.295 	1.47059 	-1.81934e-08 	0
0.305 	1.47059 	-1.99029e-08 	0
0.315 	1.47059 	-9.99451e-09 	0
0.325 	1.47059 	4.50763e-09 	0
0.335 	1.47059 	1.31509e-08 	0
0.345 	1.47059 	9.99056e-09 	0
0.355 	1.47059 	-2.00252e-09 	0
0.365 	1.47059 	-1.31591e-08 	0
0.375 	1.47059 	-1.45757e-08 	0
0.385 	1.47059 	-5.18029e-09 	0
0.395 	1.47059 	7.96714e-09 	0
0.405 	1.47059 	1.40424e-08 	0
0.415 	1.47059 	8.49909e-09 	0
0.425 	1.47059 	-4.26916e-09 	0
0.435 	1.47059 	-1.48286e-08 	0
0.445 	1.47059 	-1.5368e-08 	0
0.455 	1.47059 	-5.55874e-09 	0
0.465 	1.47059 	6.03122e-09 	0
0.475 	1.47059 	9.97889e-09 	0
0.485 	1.47059 	3.05445e-09 	0
0.495 	1.47059 	-9.92504e-09 	0
0.505 	1.47059 	-1.89746e-08 	0
0.515 	1.47059 	-1.69094e-08 	0
0.525 	1.47059 	-4.92118e-09 	0
0.535 	1.47059 	8.11669e-09 	0
0.545 	1.47059 	1.26453e-08 	0
0.555 	1.47059 	5.8418e-09 	0
0.565 	1.47059 	-6.4032e-09 	0
0.575 	1.47059 	-1.44773e-08 	0
0.585 	1.47059 	-1.20217e-08 	0
0.595 	1.47059 	1.79623e-11 	0
0.605 	1.47059 	1.20272e-08 	0
0.615 	1.47059 	1.58388e-08 	0
0.625 	1.47059 	9.03519e-09 	0
0.635 	1.47059 	-2.55017e-09 	0
0.645 	1.47059 	-1.03336e-08 	0
0.655 	1.47059 	-8.60045e-09 	0
0.665 	1.47059 	8.79237e-10 	0
0.675 	1.47059 	9.85183e-09 	0
0.685 	1.47059 	1.13389e-08 	0
0.695 	1.47059 	3.87666e-09 	0
0.705 	1.47059 	-6.86557e-09 	0
0.715 	1.47059 	-1.31177e-08 	0
0.725 	1.47059 	-1.04334e-08 	0
0.735 	1.47059 	-1.30233e-09 	0
0.745 	1.47059 	7.05407e-09 	0
0.755 	1.47059 	8.4219e-09 	0
0.765 	1.47059 	2.10461e-09 	0
0.775 	1.47059 	-6.7055e-09 	0
0.785 	1.47059 	-1.0937e-08 	0
0.795 	1.47059 	-7.0022e-09 	0
0.805 	1.47059 	2.4031e-09 	0
0.815 	1.47059 	1.08877e-08 	0
0.825 	1.47059 	1.28767e-08 	0
0.835 	1.47059 	7.58721e-09 	0
0.845 	1.47059 	-1.26687e-10 	0
0.855 	1.47059 	-4.21475e-09 	0
0.865 	1.47059 	-1.60933e-09 	0
0.875 	1.47059 	5.74577e-09 	0
0.885 	1.47059 	1.24539e-08 	0
0.895 	1.47059 	1.37827e-08 	0
0.905 	1.47059 	9.38323e-09 	0
0.915 	1.47059 	2.81499e-09 	0
0.925 	1.47059 	-9.05148e-10 	0
0.935 	1.47059 	6.81915e-10 	0
0.945 	1.47059 	5.84046e-09 	0
0.955 	1.47059 	1.04294e-08 	0
0.965 	1.47059 	1.08757e-08 	0
0.975 	1.47059 	6.82253e-09 	0
0.985 	1.47059 	1.42251e-09 	0
0.995 	1.47059 	-1.50603e-09 	0
1.005 	1.47059 	-1.68673e-10 	0
1.015 	1.47059 	4.05463e-09 	0
1.025 	1.47059 	7.63953e-09 	0
1.035 	1.47059 	7.75041e-09 	0
1.045 	1.47059 	4.3059e-09 	0
1.055 	1.47059 	-2.2477e-10 	0
1.065 	1.47059 	-2.62784e-09 	0
1.075 	1.47059 	-1.49197e-09 	0
1.085 	1.47059 	1.7776e-09 	0
1.095 	1.47059 	4.46074e-09 	0
1.105 	1.47059 	4.2911e-09 	0
1.115 	1.47059 	1.10736e-09 	0
1.125 	1.47059 	-3.10079e-09 	0
1.135 	1.47059 	-5.87031e-09 	0
1.145 	1.47059 	-6.01098e-09 	0
1.155 	1.47059 	-4.19172e-09 	0
1.165 	1.47059 	-2.48695e-09 	0
1.175 	1.47059 	-2.63052e-09 	0
1.185 	1.47059 	-4.82928e-09 	0
1.195 	1.47059 	-7.82007e-09 	0
1.205 	1.47059 	-9.76419e-09 	0
1.215 	1.47059 	-9.64358e-09 	0
1.225 	1.47059 	-7.98394e-09 	0
1.235 	1.47059 	-6.21142e-09 	0
1.245 	1.47059 	-5.65371e-09 	0
1.255 	1.47059 	-6.57608e-09 	0
1.265 	1.47059 	-8.02511e-09 	0
1.275 	1.47059 	-8.74262e-09 	0
1.285 	1.47059 	-7.97388e-09 	0
1.295 	1.47059 	-6.02971e-09 	0
1.305 	1.47059 	-3.976e-09 	0
1.315 	1.47059 	-2.82072e-09 	0
1.325 	1.47059 	-2.73999e-09 	0
1.335 	1.47059 	-3.18315e-09 	0
1.345 	1.47059 	-3.19848e-09 	0
1.355 	1.47059 	-2.2801e-09 	0
1.365 	1.47059 	-6.13313e-10 	0
1.375 	1.47059 	1.03015e-09 	0
1.385 	1.47059 	1.90457e-09 	0
1.395 	1.47059 	1.75532e-09 	0
1.405 	1.47059 	1.12877e-09 	0
1.415 	1.47059 	6.5631e-10 	0
1.425 	1.47059 	8.39882e-10 	0
1.435 	1.47059 	1.61633e-09 	0
1.445 	1.47059 	2.50638e-09 	0
1.455 	1.47059 	2.9618e-09 	0
1.465 	1.47059 	2.8186e-09 	0
1.475 	1.47059 	2.27844e-09 	0
1.485 	1.47059 	1.83515e-09 	0
1.495 	1.47059 	1.82445e-09 	0
1.505 	1.47059 	2.26217e-09 	0
1.515 	1.47059 	2.83729e-09 	0
1.525 	1.47059 	3.19842e-09 	0
1.535 	1.47059 	3.16571e-09 	0
1.545 	1.47059 	2.90498e-09 	0
1.555 	1.47059 	2.68934e-09 	0
1.565 	1.47059 	2.77161e-09 	0
1.575 	1.47059 	3.14953e-09 	0
1.585 	1.47059 	3.6309e-09 	0
1.595 	1.47059 	3.95308e-09 	0
1.605 	1.47059 	4.00433e-09 	0
1.615 	1.47059 	3.83182e-09 	0
1.625 	1.47059 	3.64537e-09 	0
1.635 	1.47059 	3.59322e-09 	0
1.645 	1.47059 	3.69529e-09 	0
1.655 	1.47059 	3.81824e-09 	0
1.665 	1.47059 	3.78838e-09 	0
1.675 	1.47059 	3.50467e-09 	0
1.685 	1.47059 	3.01727e-09 	0
1.695 	1.47059 	2.46149e-09 	0
1.705 	1.47059 	1.9801e-09 	0
1.715 	1.47059 	1.63438e-09 	0
1.725 	1.47059 	1.37251e-09 	0
1.735 	1.47059 	1.10273e-09 	0
1.745 	1.47059 	7.67332e-10 	0
1.755 	1.47059 	3.76415e-10 	0
1.765 	1.47059 	2.20273e-13 	0
1.775 	1.47059 	-2.91605e-10 	0
1.785 	1.47059 	-4.74944e-10 	0
1.795 	1.47059 	-5.80787e-10 	0
1.805 	1.47059 	-6.97487e-10 	0
1.815 	1.47059 	-8.7801e-10 	0
1.825 	1.47059 	-1.13116e-09 	0
1.835 	1.47059 	-1.4127e-09 	0
1.845 	1.47059 	-1.67786e-09 	0
1.855 	1.47059 	-1.89861e-09 	0
1.865 	1.47059 	-2.09441e-09 	0
1.875 	1.47059 	-2.29715e-09 	0
1.885 	1.47059 	-2.54893e-09 	0
1.895 	1.47059 	-2.85484e-09 	0
1.905 	1.47059 	-3.1983e-09 	0
1.915 	1.47059 	-3.54206e-09 	0
1.925 	1.47059 	-3.85952e-09 	0
1.935 	1.47059 	-4.13951e-09 	0
1.945 	1.47059 	-4.39104e-09 	0
1.955 	1.47059 	-4.61898e-09 	0
1.965 	1.47059 	-4.81152e-09 	0
1.975 	1.47059 	-4.95385e-09 	0
1.985 	1.47059 	-5.01366e-09 	0
1.995 	1.47059 	-4.97777e-09 	0
2.005 	1.47059 	-4.83588e-09 	0
2.015 	1.47059 	-4.59386e-09 	0
2.025 	1.47059 	-4.25391e-09 	0
2.035 	1.47059 	-3.86928e-09 	0
2.045 	1.47059 	-3.3724e-09 	0
2.055 	1.47059 	-2.79907e-09 	0
2.065 	1.47059 	-2.13917e-09 	0
2.075 	1.47059 	-1.41219e-09 	0
2.085 	1.47059 	-6.23319e-10 	0
2.095 	1.47059 	1.69634e-10 	0
2.105 	1.47059 	9.74668e-10 	0
2.115 	1.47059 	1.73181e-09 	0
2.125 	1.47059 	2.45702e-09 	0
2.135 	1.47059 	3.10693e-09 	0
2.145 	1.47059 	3.71526e-09 	0
2.155 	1.47059 	4.24962e-09 	0
2.165 	1.47059 	4.73889e-09 	0
2.175 	1.47059 	5.14889e-09 	0
2.185 	1.47059 	5.50672e-09 	0
2.195 	1.47059 	5.79206e-09 	0
2.205 	1.47059 	6.03462e-09 	0
2.215 	1.47059 	6.22067e-09 	0
2.225 	1.47059 	6.36361e-09 	0
2.235 	1.47059 	6.44236e-09 	0
2.245 	1.47059 	6.45435e-09 	0
2.255 	1.47059 	6.37992e-09 	0
2.265 	1.47059 	6.21455e-09 	0
2.275 	1.47059 	5.94615e-09 	0
2.285 	1.47059 	5.56324e-09 	0
2.295 	1.47059 	5.05188e-09 	0
2.305 	1.47059 	4.39038e-09 	0
2.315 	1.47059 	3.58519e-09 	0
2.325 	1.47059 	2.63112e-09 	0
2.335 	1.47059 	1.5628e-09 	0
2.345 	1.47059 	4.07827e-10 	0
2.355 	1.47059 	-7.57598e-10 	0
2.365 	1.47059 	-1.88849e-09 	0
2.375 	1.47059 	-2.88889e-09 	0
2.385 	1.47059 	-3.69691e-09 	0
2.395 	1.47059 	-4.21222e-09 	0
2.405 	1.47059 	-4.39998e-09 	0
2.415 	1.47059 	-4.20691e-09 	0
2.425 	1.47059 	-3.68099e-09 	0
2.435 	1.47059 	-2.86581e-09 	0
2.445 	1.47059 	-1.86766e-09 	0
2.455 	1.47059 	-7.36041e-10 	0
2.465 	1.47059 	5.11999e-10 	0
2.475 	1.47059 	1.84827e-09 	0
2.485 	1.47059 	3.37421e-09 	0
